SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,gender_Male,Stability_1.0,Stability_2.0,Stability_3.0,num_services,cost_per_service
0,1,1,0.7576850503414495,1,1,1,0,0,1,1,0,1.0,1,1.0052598018403922,1.1987567077448553,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5,0.16754330030673203
0,0,0,1.2448671168813172,1,1,0,1,0,1,1,1,0.0,0,1.3453658537993625,1.9533582265539722,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6,0.1921951219713375
0,0,0,-0.21667908273828618,1,0,0,0,0,0,0,0,1.0,0,-1.4849801200640682,-0.7558336723383342,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.7424900600320341
0,0,0,-0.4196716104632311,1,1,1,0,0,0,1,1,0.0,1,1.2109824869277688,0.016981530504730148,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.20183041448796146
1,0,0,-1.1504447102730329,1,0,0,0,0,0,0,0,0.0,0,-1.4866391739760634,-0.9633639560770119,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.7433195869880317
0,1,1,0.3922985004365486,1,0,0,0,0,0,0,0,2.0,0,-1.4650714731201284,-0.6385569281052388,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,-0.7325357365600642
0,0,0,-0.1354820716483082,1,0,0,0,0,0,0,0,1.0,0,-1.4766848505040933,-0.7317176094396977,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.7383424252520466
0,0,0,-1.1504447102730329,1,0,0,0,0,0,0,0,0.0,1,0.17241473801891347,-0.8860824357927053,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08620736900945673
0,0,0,-0.0948835661033192,1,0,0,0,0,0,0,0,1.0,0,-1.498252551360028,-0.7283259439726748,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.749126275680014
0,1,0,-1.1504447102730329,1,1,0,0,0,0,0,0,0.0,1,0.32504769792245164,-0.8708860125963042,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,0.10834923264081721
0,1,1,1.5696551612412293,1,0,1,1,1,1,1,1,2.0,0,0.6834033429133666,1.6523809520582948,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7,0.08542541786417082
0,1,0,0.5546925226165046,0,0,1,0,1,1,0,0,2.0,0,-0.8114042317941077,-0.1919803003466518,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,-0.20285105794852692
0,0,0,-1.1504447102730329,1,1,0,0,0,0,0,0,0.0,0,-0.4795934493951124,-0.9126431406838064,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,-0.15986448313170412
0,0,0,-1.028649193638066,1,1,1,0,0,0,0,0,0.0,1,0.4909530891219493,-0.737289631278378,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,0.12273827228048732
0,0,0,1.4884581501512513,1,1,0,1,0,1,1,1,1.0,1,1.3387296381513825,2.2497325264872616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.1912470911644832
0,1,0,1.6102536667862182,1,1,1,1,1,0,1,0,2.0,0,1.1877557321598395,2.2268277726839902,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,0.1696793903085485
1,0,0,-0.541467127098198,1,1,0,0,1,0,0,0,0.0,1,0.49758930476992885,-0.35537488541056445,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0.12439732619248221
0,0,0,-0.17608057719329717,1,0,0,0,1,1,0,1,0.0,0,0.8675583271448088,0.15311064902205657,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,0.17351166542896176
0,1,0,-1.1098462047280437,1,1,0,1,0,0,0,0,0.0,1,0.46109011870603955,-0.8221253155574173,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3,0.11527252967650989
1,1,0,1.6102536667862182,1,1,1,1,1,1,1,1,2.0,1,1.721971091822222,2.64219667338562,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0.1913301213135802
1,1,1,-0.9880506880930768,1,0,0,0,0,0,1,0,0.0,1,0.5174979517138688,-0.7466497470152917,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2,0.17249931723795628
0,0,0,-1.028649193638066,1,0,1,0,0,0,0,1,1.0,1,-0.1909180687079863,-0.840999713643382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,-0.047729517176996576
0,0,0,-0.4196716104632311,1,0,1,0,0,0,0,0,0.0,1,-0.4995020963390521,-0.5415641052690787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-0.16650069877968404
0,0,0,1.6102536667862182,1,0,0,0,0,0,0,0,2.0,0,-1.511524982655988,-0.38045999558549326,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.755762491327994
0,1,1,-0.9880506880930768,1,0,0,0,0,0,0,0,0.0,0,-1.4999116052720232,-0.9288746825617015,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1,-0.7499558026360116
0,1,0,0.7982835558864385,1,1,1,1,1,1,0,1,1.0,1,0.5490199760417735,0.9143853797565495,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7,0.0686274970052217
0,0,0,1.4478596446062622,0,0,1,0,1,1,0,0,2.0,0,-0.8611758491539571,0.19409694404887157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,-0.21529396228848927
0,1,0,1.5696551612412293,1,1,1,1,1,1,1,1,2.0,0,0.7663560385131154,1.8001386378911284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,0.08515067094590172
0,0,0,-1.2316417213630109,1,0,0,0,0,0,0,0,0.0,0,-1.4932753896240432,-0.9809169260589418,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7466376948120216
1,0,0,0.06751045607663674,1,1,0,1,0,1,1,0,0.0,1,1.0450770957282711,0.40158318018408135,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.17417951595471184
0,0,0,0.10810896162162571,0,0,0,0,0,0,0,0,0.0,0,-1.3505967531924752,-0.6457587112722288,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1.3505967531924752
0,1,1,1.1636701057913392,1,0,0,0,0,0,0,0,1.0,0,-1.5181611983039678,-0.4998290009833105,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,-0.7590805991519839
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-0.6919523501304694,-0.9842645439224967,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.3459761750652347
0,0,0,-1.2722402269079998,1,1,0,0,0,0,0,0,0.0,1,-0.4895477728670821,-0.9815776401109592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,-0.16318259095569404
0,1,1,0.8388820614314274,1,0,0,0,1,0,0,1,1.0,0,-0.141146451348137,0.4486039968859891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,-0.03528661283703425
0,1,0,1.6102536667862182,1,1,0,0,0,0,0,0,2.0,0,-1.300825135832626,-0.17246721201040346,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,-0.4336083786108753
0,1,0,-1.2316417213630109,1,0,0,0,1,0,0,0,0.0,0,0.38311458484227584,-0.9367812273841767,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2,0.12770486161409195
0,0,0,-1.1910432158180217,1,0,0,0,1,1,1,1,0.0,1,1.1230526295920353,-0.8742997018650609,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0.18717543826533922
1,0,0,-0.7850581603681319,1,1,1,0,0,0,1,1,0.0,1,1.1927328938958242,-0.4274587884856671,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0.19878881564930403
1,1,0,0.3516999948915596,0,0,0,1,1,0,1,1,0.0,1,-0.3618006216434689,-0.02781488222205213,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,-0.07236012432869378
0,1,0,-0.33847459937325314,1,0,0,0,0,0,0,0,1.0,0,-1.4750257965920985,-0.790983659905662,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,-0.7375128982960493
0,1,1,-0.17608057719329717,1,0,0,0,0,0,1,1,1.0,1,0.837695356728899,0.14112970087880689,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.20942383918222476
0,0,0,-0.9880506880930768,0,0,1,0,0,0,0,0,0.0,0,-1.1780551463449975,-0.9083044517422253,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.5890275731724988
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,1,-1.4733667426801034,-0.9946377545391706,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7366833713400517
0,0,0,0.8794805669764164,1,1,0,0,1,1,0,1,2.0,1,1.0036007479283968,1.227299554792009,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.16726679132139946
0,0,0,0.3516999948915596,1,1,0,0,0,0,0,0,0.0,1,-1.3140975671285857,-0.5647331446931569,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,-0.4380325223761952
0,1,0,-0.541467127098198,1,0,0,0,0,0,0,0,0.0,0,-0.6620893797145598,-0.6337997869307131,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,-0.3310446898572799
0,1,1,1.6102536667862182,1,1,1,1,1,1,1,1,2.0,0,0.9223071062406433,1.9620796520406025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8,0.10247856736007148
0,0,0,1.2042686113363283,0,0,1,1,1,1,0,0,2.0,1,-0.7019066736024391,0.149652912149832,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,-0.1403813347204878
1,1,1,0.9606775780663944,1,0,1,0,0,1,1,1,2.0,1,0.2570264875306572,0.7954128027899428,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.0428377479217762
0,0,0,-0.703861149278154,1,1,0,0,0,0,0,0,0.0,0,-0.4414352094192279,-0.6664610849021086,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,-0.14714506980640932
1,0,0,-0.9068536770030989,1,0,0,0,0,0,0,1,0.0,1,0.4776806578259893,-0.6541057321293825,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,0.15922688594199644
0,1,1,-0.013686555013341239,1,0,0,0,0,0,0,0,2.0,0,-1.5231383600399526,-0.7332152279576039,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1,-0.7615691800199763
0,0,0,-0.4602701160082201,1,0,0,0,0,0,0,0,0.0,0,-1.4717076887681084,-0.8261997188781914,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.7358538443840542
0,1,1,1.2042686113363283,1,0,0,0,0,0,0,0,1.0,0,-1.489957281800053,-0.45534092148080296,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,-0.7449786409000265
0,0,0,-1.2316417213630109,0,0,0,0,0,0,0,0,0.0,0,-1.3389833758085103,-0.9832074014392688,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,-1.3389833758085103
0,0,1,-0.21667908273828618,1,0,0,0,0,0,0,0,2.0,0,-1.4683895809441185,-0.7473545086707771,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1,-0.7341947904720593
0,0,0,-1.1098462047280437,1,1,0,0,0,0,1,1,0.0,1,0.9953054783684219,-0.7997931805992278,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,0.19906109567368438
0,0,0,-0.29787609382826413,0,0,1,1,1,0,1,1,1.0,0,-0.12621496614018235,-0.3252243008368353,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,-0.02103582769003039
0,0,0,-1.2316417213630109,1,1,0,0,0,0,0,1,0.0,1,0.6916986124733414,-0.9288526587599675,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0.17292465311833535
0,0,0,0.6764880392514715,1,1,0,1,0,1,1,1,1.0,1,1.3868422015992368,1.2727787053725426,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.1981203145141767
0,0,0,1.2448671168813172,1,1,1,1,1,0,1,1,0.0,0,1.439931926783076,1.9828260732739502,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.1799914908478845
0,0,1,-1.1504447102730329,1,0,0,0,0,0,0,0,0.0,0,-1.4750257965920985,-0.962020504171243,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,-0.7375128982960493
0,1,0,-1.2722402269079998,1,0,0,0,0,0,1,0,0.0,1,-0.3170061660196047,-0.9792871647306319,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2,-0.10566872200653489
0,0,0,-0.8662551714581099,1,0,0,0,0,0,0,0,0.0,0,-1.4800029583280834,-0.9120264742352567,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7400014791640417
1,0,0,0.7982835558864385,1,1,0,0,0,0,0,0,0.0,1,0.26863986491462233,0.6832676043608494,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,0.08954662163820744
1,1,0,1.1230716002463503,1,1,0,1,0,0,0,1,0.0,0,0.8161276558729647,1.3284989237593465,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4,0.16322553117459293
0,0,0,1.2854656224263064,1,1,0,0,1,1,1,1,1.0,1,1.3204800451194376,2.031146294278159,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.18864000644563395
0,1,1,0.4328970059815376,1,0,1,0,1,0,1,1,2.0,0,0.34329729095439626,0.4298176940069599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0.057216215159066046
0,1,0,1.1636701057913392,1,1,0,0,0,1,1,1,1.0,0,1.2043462712797894,1.8083094683344103,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.20072437854663158
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-0.6786799188345096,-0.9840883535086253,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.3393399594172548
1,0,0,-1.1098462047280437,1,0,0,0,0,0,1,1,0.0,1,0.8177867097849596,-0.7932300876825212,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0.2044466774462399
0,0,0,1.3666626335162841,1,1,1,1,1,1,0,0,2.0,0,0.12927933630704416,0.9553936985850987,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6,0.018468476615292023
0,1,0,1.4072611390612733,1,0,1,1,1,1,1,1,2.0,1,1.5328389458547944,2.2211015842331725,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7,0.1916048682318493
0,1,0,0.3922985004365486,1,0,0,0,1,1,1,1,2.0,1,1.1330069530640052,0.8177229139463983,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5,0.1888344921773342
1,1,0,-1.2722402269079998,1,1,0,0,0,0,1,0,0.0,1,0.703311989857306,-0.9657425266642744,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3,0.1758279974643265
0,1,1,-0.054285060558330225,1,0,0,0,0,0,0,0,2.0,0,-1.4551171496481587,-0.6963253600532968,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-0.7275585748240794
0,0,0,-1.028649193638066,1,0,0,0,0,0,0,0,0.0,1,-1.5082068748319981,-0.9293592061998475,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7541034374159991
0,0,0,-1.1504447102730329,0,0,0,0,0,0,1,1,0.0,1,-0.6737027570985247,-0.9268705166039151,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2,-0.22456758569950822
0,1,1,0.06751045607663674,1,1,0,0,1,0,1,1,1.0,0,0.40965944743419536,0.20933741484874066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5,0.0682765745723659
0,0,0,-1.1910432158180217,1,0,0,0,0,0,0,0,1.0,1,-1.506547820920003,-0.9731425240468699,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7532739104600015
0,1,1,-0.541467127098198,0,0,0,0,0,0,0,0,0.0,1,-1.3273699984245455,-0.81212650957022,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,-1.3273699984245455
0,1,1,-0.054285060558330225,0,0,1,0,0,1,0,0,0.0,0,-0.9773096229936055,-0.5290325620824813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2,-0.3257698743312018
0,0,0,-1.2722402269079998,1,1,0,0,0,0,1,1,0.0,0,1.0218503409603419,-0.9615139567313629,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0.20437006819206838
0,0,0,-1.1910432158180217,0,0,1,0,1,1,0,0,0.0,0,-0.7798822074662031,-0.9564044347290948,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3,-0.19497055186655077
0,1,0,0.5546925226165046,1,0,0,0,0,0,0,0,0.0,0,-1.501570659184018,-0.6287122887301789,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,-0.750785329592009
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-1.4567762035601535,-0.9944175165218314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.7283881017800767
0,1,1,1.4884581501512513,1,1,1,0,1,0,0,0,1.0,0,0.650222264673467,1.5725226469711207,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0.1300444529346934
0,0,0,-1.1098462047280437,1,0,0,0,0,0,0,0,0.0,0,-1.4800029583280834,-0.955281220840665,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,-0.7400014791640417
0,0,0,-1.2722402269079998,1,0,0,0,0,0,0,0,0.0,0,-1.4999116052720232,-0.994990135366913,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.7499558026360116
0,0,0,-0.2572775882832751,1,0,0,0,0,0,0,0,1.0,1,-1.4667305270321236,-0.7413420107974183,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1,-0.7333652635160618
1,0,0,-0.9068536770030989,0,0,0,0,0,0,0,1,0.0,1,-1.000536377761535,-0.8583764932114407,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,-0.5002681888807675
0,0,0,-0.29787609382826413,1,0,0,0,1,1,1,1,2.0,0,1.142961276535975,0.10349102371554686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.19049354608932914
0,1,1,1.2854656224263064,1,0,1,1,0,0,0,0,0.0,0,0.5374065986578084,1.2583531152368284,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3,0.1343516496644521
0,1,1,-0.0948835661033192,1,1,1,1,1,1,0,0,0.0,0,0.09112109633115952,-0.12260532488482072,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,6,0.01301729947587993
0,0,0,-0.7850581603681319,1,0,0,0,0,0,0,0,0.0,1,0.17573284584290372,-0.5932319441368424,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,0.08786642292145186
0,1,0,1.2854656224263064,1,1,1,1,1,1,1,1,1.0,1,1.6639042049023978,2.254181334437512,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8,0.1848782449891553
0,0,1,0.5546925226165046,1,1,0,0,1,1,0,0,0.0,1,0.6618356420574316,0.740133060437817,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.13236712841148632
0,0,0,-0.8256566659131209,1,0,0,0,0,0,0,0,1.0,0,-1.498252551360028,-0.888725292000775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,-0.749126275680014
0,0,0,-0.703861149278154,1,0,0,0,0,0,0,0,0.0,0,-1.496593497448033,-0.8726919643384852,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,-0.7482967487240165
0,1,1,-0.622664138188176,1,1,0,0,0,0,1,1,0.0,1,0.918988998416653,-0.3362802493072605,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4,0.1837977996833306
0,1,1,-0.7850581603681319,1,0,1,0,1,0,0,1,0.0,1,-0.056534701836393274,-0.6438646643231122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4,-0.011306940367278655
0,1,1,1.4072611390612733,1,1,1,1,0,1,1,0,2.0,0,0.30347999706651674,1.140768037779458,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.04335428529521668
0,1,0,-0.33847459937325314,0,0,0,0,1,0,0,0,0.0,0,-1.1863504159049725,-0.7005979775896762,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1,-0.5931752079524862
0,0,0,-1.0692476991830548,1,0,0,0,0,1,0,0,0.0,0,-0.49120682677907723,-0.876634224848856,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2,-0.16373560892635908
1,1,0,0.8388820614314274,1,1,1,0,0,1,0,0,1.0,1,-0.1593960443800819,0.4189379359504061,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4,-0.03187920887601638
1,1,0,-0.663262643733165,1,0,0,1,0,0,0,0,0.0,1,0.3134343205384865,-0.4846546015886433,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,0.10447810684616217
0,0,0,-0.9068536770030989,1,0,0,0,0,0,0,0,0.0,0,-1.4882982278880583,-0.9219812326189861,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,-0.7441491139440292
0,0,0,-0.7850581603681319,1,0,0,1,0,0,0,0,1.0,1,0.32504769792245164,-0.5780355209404414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.10834923264081721
0,0,0,-0.9474521825480879,1,1,0,0,0,0,1,0,0.0,1,0.6800852350893762,-0.6695003695413889,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0.17002130877234406
0,0,0,-0.29787609382826413,1,0,1,1,1,1,1,0,1.0,0,0.3134343205384865,-0.18268625601493987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6,0.044776331505498077
1,0,0,-1.028649193638066,0,0,0,1,0,1,0,1,0.0,1,-0.6786799188345096,-0.8865669594308514,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,-0.1696699797086274
0,1,1,0.22990447825659266,1,1,1,0,1,1,1,1,2.0,1,0.6817442890013716,0.4486039968859891,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7,0.08521803612517145
0,1,0,0.4328970059815376,1,1,1,1,0,0,0,1,0.0,1,0.9704196696884972,0.8055217277858097,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5,0.16173661161474953
0,0,1,-1.1504447102730329,1,0,0,0,1,1,1,1,0.0,1,1.1031439826480953,-0.8290848369053343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.18385733044134922
0,0,0,-0.29787609382826413,1,1,0,1,1,1,1,1,2.0,0,1.4614996276390109,0.23367371576471632,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0.18268745345487636
0,0,1,-0.21667908273828618,1,0,1,1,0,0,0,0,1.0,0,-0.2871431956036949,-0.31317728128838407,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3,-0.07178579890092372
0,1,1,1.6102536667862182,1,1,0,0,0,0,0,0,2.0,0,-1.285893650624671,-0.18812613504321674,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2,-0.4286312168748903
0,0,1,1.5696551612412293,1,1,1,1,0,0,0,0,1.0,1,0.6834033429133666,1.6519624998253506,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,4,0.1366806685826733
0,0,0,-0.33847459937325314,1,1,0,0,1,0,1,0,0.0,1,0.7995371167530149,-0.09064878856891061,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.15990742335060298
0,0,0,0.7170865447964605,1,1,1,1,0,1,1,1,2.0,1,1.4863854363189355,1.4415030504560622,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0.18579817953986694
0,0,0,1.0012760836113834,1,0,1,0,1,0,1,1,2.0,1,0.3150933744504814,0.8980437188699851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5,0.05251556240841357
0,0,0,-0.703861149278154,1,0,0,1,0,0,0,0,0.0,0,-0.5310241206669566,-0.6791027470973756,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,-0.17700804022231886
0,0,0,-1.1504447102730329,1,1,1,0,0,0,0,0,0.0,1,0.5058845743299037,-0.8555794703912335,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0.12647114358247594
0,0,0,-0.17608057719329717,1,0,1,1,0,0,0,0,0.0,0,-0.29212035733968006,-0.3329546552454393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,-0.07303008933492001
1,0,0,-0.9474521825480879,1,1,0,0,0,0,0,0,0.0,1,0.3217295900984614,-0.7292729674472331,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0.10724319669948713
0,1,0,0.9200790725214054,1,1,1,0,0,0,1,0,0.0,1,0.8277410332569293,1.1809394521421186,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,0.16554820665138587
0,0,0,-1.1910432158180217,1,1,0,0,1,0,1,1,0.0,1,1.1977100556318094,-0.858310421806239,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5,0.19961834260530156
0,0,0,-0.9068536770030989,1,0,0,0,1,0,1,1,0.0,1,0.9969645322804173,-0.5416522004760145,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4,0.19939290645608346
0,0,1,0.9200790725214054,1,0,0,0,0,0,0,0,1.0,0,-1.5181611983039678,-0.5625087407180316,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,-0.7590805991519839
0,1,1,-0.5008686215532091,1,0,0,0,0,0,0,0,0.0,0,-1.4766848505040933,-0.8086907964997293,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,-0.7383424252520466
0,1,1,1.2042686113363283,1,1,0,1,0,1,1,1,1.0,1,1.3669335546552968,1.9490856090175928,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.1952762220936138
